y,x,MarketName,WIC,Organic,Vegetables,Fruits,Meat,Grains
45.499582,-122.426975,The Original Gresham Farmers Market,Y,N,Y,Y,Y,Y
39.164192,-86.491053,The People’s Market,N,-,Y,Y,Y,N
38.252337,-122.630899,The Petaluma East Side Farmers' Market,Y,Y,Y,Y,Y,Y
38.31433,-122.482053,The Springs Community Farmers' Market ,Y,Y,Y,Y,Y,N
42.404443,-90.31353,The Territory Farmers' Market,N,N,Y,Y,N,N
40.882225,-74.234683,The Township of Little Falls Farmers Market,N,Y,Y,Y,N,N
39.514749,-119.827646,The Village Farmers Market on California Street,N,Y,Y,Y,N,N
43.228259,-72.821619,The West River Farmers Market,N,Y,Y,Y,Y,Y
38.6792311,-121.7737712,The Woodland Farmers Market,Y,Y,Y,Y,Y,Y
38.663686,-121.793045,The Woodland Farmers Market at Woodland Healthcare,Y,Y,Y,Y,N,N
48.118841,-96.184263,Thief River Falls Farmers Market,N,-,Y,Y,N,N
38.001229,-122.534505,Thursday Marin Farmers Market,Y,Y,Y,Y,Y,Y
45.429956,-122.772142,Tigard Farmers Market,N,N,Y,Y,Y,N
41.636277,-79.701993,Titusville Open Air Market,Y,-,Y,Y,Y,N
41.622867,-71.150045,Tiverton Farmer's Market,N,Y,Y,Y,N,N
36.175764,-94.232501,Tontitown Farmers' Market,N,Y,Y,Y,N,N
42.064541,-104.184071,Torrington WY Farmers Market,N,N,Y,Y,N,N
43.048824,-88.008346,Tosa Farmers Market,Y,Y,Y,Y,Y,Y
36.766222,-80.7362,Town of Hillsville Farmers Market,N,-,Y,Y,N,N
33.1234,-85.573055,Town of Wadley Farmers Market,N,N,Y,Y,N,N
43.084256,-72.711717,Townshend Farmers Market,Y,-,Y,Y,Y,N
41.201813,-78.704999,Treasure Lake Farmers Market and Artisan Faire,N,-,Y,Y,Y,N
41.479328,-81.690301,Tremont Farmers Market,N,-,Y,Y,N,Y
47.832429,-115.587957,Trout Creek Farmers Market ,N,-,Y,Y,N,N
42.732715,-73.691288,Troy Waterfront Farmers Market,Y,Y,Y,Y,Y,Y
34.859086,-86.57513,Tuesday Farmers Market at Meridianville,Y,-,Y,Y,Y,N
39.167687,-86.537883,Tuesday Market at Bloomington Community Farmers Market,Y,Y,Y,Y,Y,Y
39.043566,-122.91374,Tuesday Morning Market at Library Park,Y,Y,Y,Y,N,N
34.253733,-88.704327,Tupelo Farmers' Depot,N,N,Y,Y,N,N
33.216479,-87.562834,Tuscaloosa River Market,Y,Y,Y,Y,Y,N
45.542747,-112.33373,Twin Bridges ALL YEAR Farmers' Market,Y,-,Y,Y,Y,Y
41.787255,-89.697172,Twin City Farmers Market,N,-,Y,Y,Y,N
44.150114,-87.569392,Two Rivers Farmers/Crafter Market,Y,-,Y,Y,N,N
34.716023,-81.614994,Union County Farm & Craft Market,Y,-,Y,Y,Y,N
34.886298,-83.950669,Union County Farmers Market,N,Y,Y,Y,Y,Y
36.237614,-83.8228,Union County Farmers' Market,N,N,Y,Y,Y,N
44.211498,-69.274562,Union Farmers Market,Y,Y,Y,Y,Y,N
42.379761,-71.094533,Union Square Farmers Market,N,Y,Y,Y,Y,Y
29.62549,-82.39552,Union Street Farmers Market @ Celebration Pointe,Y,Y,Y,Y,Y,N
39.953276,-75.194883,University Square Farmers' Market,Y,N,Y,Y,N,N
40.013849,-83.066903,Upper Arlington Farmers Market,Y,Y,Y,Y,Y,N
35.611005,-77.373338,Uptown Greenville Umbrella Market,N,-,Y,Y,Y,N
34.1903885,-82.1638058,Uptown Market,Y,Y,Y,Y,Y,N
40.12757,-82.932051,Uptown Westerville Farmers' Market,Y,N,Y,Y,Y,N
29.741093,-95.431103,Urban Harvest Farmers Market,N,Y,Y,Y,Y,N
42.223981,-91.873662,Urbana Farmers' Market,Y,-,Y,Y,N,N
39.331636,-77.35447,Urbana Library Farmers' Market,N,-,Y,Y,Y,N
38.887743,-77.028494,USDA Farmers Market,N,N,Y,Y,Y,Y
43.096382,-75.225983,Utica Farmers Market,Y,N,Y,Y,N,N
36.3378971,-78.4244013,Vance County Regional Farmers Market,N,Y,Y,Y,Y,N
26.246337,-81.771054,Vanderbilt Farmers Market,N,Y,Y,Y,N,Y
47.447921,-122.460758,Vashon Farmers Market - Saturday,Y,Y,Y,Y,Y,N
42.779219,-96.93415,Vermillion Area Farmers Market Summer Saturday Markets,N,Y,Y,Y,Y,Y
42.7851033,-96.9346099,Vermillion Area Farmers Market Winter Markets,N,Y,Y,Y,Y,Y
43.605826,-72.980071,Vermont Farmers Market,Y,Y,Y,Y,Y,N
43.607916,-72.985592,Vermont Farmers Market,N,-,Y,Y,Y,N
37.843772,-94.340102,Vernon County Farmers Market,N,N,Y,Y,Y,N
42.241619,-87.962265,Vernon Hills Park District Farmers Market,N,-,Y,Y,Y,N
42.126553,-85.528345,Vicksburg Farmers' Market,Y,N,N,N,Y,N
28.821562,-97.000968,Victoria Farmers' Market,N,N,Y,Y,Y,Y
41.455724,-81.654595,Village Market- Slavic Village,N,-,Y,Y,N,N
41.843957,-85.670007,Village of Constantine Farmers' Market,N,N,Y,Y,N,N
41.675519,-87.998186,"Village of Lemont Farmers Market, ""Tuesday's on Talcott""",N,-,Y,Y,Y,N
42.026029,-87.756755,Village of Skokie Farmers' Market,N,N,Y,Y,Y,Y
38.68061,-87.531359,Vincennes Historic Farmers Market,Y,N,Y,Y,Y,Y
38.591615,-89.908925,Vine Street Market at O'Fallon Station,N,-,Y,Y,Y,Y
36.8097606,-119.7910413,Vineyard Farmers Market,N,Y,Y,Y,Y,Y
25.747026,-80.212735,Vizcaya Village Farmers Market,N,Y,Y,Y,Y,N
41.573913,-71.865502,Voluntown Farmers' Market ,Y,N,Y,Y,Y,N
42.649656,-73.930027,Voorheesville Farmers Market,N,N,Y,Y,N,N
44.384124,-92.032633,Wabasha Downtown Farmers Market ,Y,Y,Y,Y,Y,N
31.55682,-97.132941,Waco Downtown Farmers Market,Y,Y,Y,Y,Y,Y
21.500382,-158.02258,Wahiawa District Park (People's Open Market),N,N,Y,Y,N,N
41.212079,-96.617391,Wahoo Farmers Market,N,-,Y,Y,N,N
21.402403,-157.952992,Waiau District Park (People's Open Market),N,N,Y,Y,N,N
21.453708,-157.971725,Waikele Community Park (People's Open Market),N,N,Y,Y,N,N
21.331444,-157.6946,Waimanalo Beach Park (People's Open Market),N,N,Y,Y,N,N
21.387839,-157.999449,Waipahu District Park (People's Open Market),N,N,Y,Y,N,N
38.832801,-77.196229,Wakefield ,N,N,Y,Y,Y,N
47.663924,-122.333359,Wallingford Farmers Market ,Y,Y,Y,Y,Y,Y
37.902666,-122.040479,Walnut Creek Certified Farmers' Market,Y,Y,Y,Y,Y,N
41.017422,-92.425855,Wapello County Farmers Market,Y,N,N,Y,N,N
30.2145775,-96.403458,Washington on the Brazos Farmers Market,N,N,Y,Y,Y,N
47.330952,-122.581273,Waterfront Farmers Market of Gig Harbor,Y,Y,Y,Y,Y,N
42.903737,-76.865814,Waterloo Rotary Farm Market,Y,N,Y,Y,N,N
41.62258,-73.106489,"Watertown, CT Farmers' Market",Y,-,Y,N,N,N
47.797315,-103.271392,Watford Market,N,N,Y,Y,N,N
43.260191,-91.472878,Waukon Farmers Market,Y,N,Y,Y,N,N
31.235752,-82.3818511,Way Green Local Fare Market,N,-,Y,Y,Y,N
42.67262,-85.642864,Wayland Farmers Market on Main Street ,Y,N,Y,Y,N,N
42.363071,-71.369892,Wayland Winter Farmers' Market,Y,Y,Y,Y,Y,Y
38.299219,-111.42089,Wayne County Farmers Market,N,-,Y,Y,Y,N
41.567023,-75.251749,Wayne County Farmers Market,Y,Y,Y,Y,N,N
42.356528,-83.064645,Wayne State University Farmers Market,N,-,Y,Y,N,N
38.068559,-78.885734,Waynesboro Farmers Market,Y,-,Y,Y,Y,Y
39.896462,-80.186112,Waynesburg Farmers' Market,N,-,Y,Y,N,N
41.818877,-71.375284,Weaver Library Farmers' Market,Y,-,Y,Y,Y,N
37.140206,-94.462592,Webb City Farmers Market,N,N,Y,Y,Y,N
38.47842,-80.415459,Webster Springs Farmer's Market,Y,N,Y,Y,N,N
43.212229,-77.452948,"Webster's Joe Obbie Farmers' Market, Inc.",Y,-,Y,Y,Y,N
40.610507,-79.159344,"Wednesday, Indiana County Farmers' Market",Y,N,Y,Y,N,N
44.244083,-116.97113,Weiser Farmer's Market,N,-,Y,Y,N,N
41.583893,-95.848181,Welcome Center Farmers Market,Y,N,Y,Y,N,N
41.939238,-70.027995,Wellfleet Farmers' Market,Y,Y,Y,Y,Y,N
34.03979,-118.334753,Wellington Square Certified Farmers Market,Y,Y,Y,Y,N,N
31.035239,-91.979567,WesMar Farms Farm Stand,N,-,Y,Y,N,N
37.27783,-79.958472,West End Farmers Market,N,-,Y,Y,Y,Y
34.045724,-118.450674,West LA Farmers Market,N,Y,Y,Y,N,N
40.461469,-86.915836,West Lafayette Farmers Market,Y,Y,Y,Y,Y,Y
40.780392,-74.238131,West Orange Farmers Market,Y,-,Y,Y,Y,Y
36.723987,-91.835774,West Plains Area Farmers' Market,N,Y,Y,Y,N,N
41.837741,-96.705918,West Point Farmers Market,N,-,Y,Y,N,N
41.36957,-73.96631,West Point-Town of Highlands Farmers Market,Y,Y,Y,Y,Y,N
41.902872,-87.684396,West Town Health & Farmers Market,Y,Y,Y,Y,N,N
41.713691,-71.516856,West Warwick Farmers Market,Y,-,Y,Y,N,N
33.658197,-112.265596,Westbrook Village Second Sundays Marketplace,N,-,Y,Y,N,N
29.736539,-95.560152,Westchase District Farmers Market,N,-,Y,Y,Y,Y
38.136152,-105.466411,Westcliffe Farm and Maker's Market,N,-,Y,Y,Y,N
41.375089,-71.83172,Westerly Land Trust Farmers Market,Y,Y,Y,Y,Y,N
37.972743,-80.760056,Western Greenbrier Farmers Market,N,-,Y,Y,N,N
40.123435,-82.913324,Westerville Saturday Farmers Market,N,-,Y,Y,Y,Y
42.119742,-72.751662,Westfield Farmers Market,Y,-,Y,Y,N,N
39.954491,-83.078781,Westgate Farmers Market,Y,-,Y,Y,Y,N
42.319173,-83.380778,Westland Farmers & Artisan Market,Y,-,Y,Y,N,N
42.541635,-71.906161,Westminster Farmers' Market,Y,Y,Y,Y,Y,N
38.288727,-85.571695,Westport Rd Baptist Farmers Market,N,-,Y,Y,Y,N
43.076159,-89.470061,Westside Community Market,Y,Y,Y,Y,Y,Y
43.076385,-89.470022,Westside Community Market,Y,Y,Y,Y,Y,Y
42.73477,-84.559858,Westside Farmers Market,Y,N,Y,Y,N,N
36.9598,-122.057,Westside Santa Cruz Farmers' Market,Y,Y,Y,Y,Y,N
34.061784,-118.44653,Westwood Village Farmers Market,Y,Y,Y,Y,N,N
42.181987,-70.941897,Weymouth Farmers Market,N,-,Y,Y,N,N
36.467683,-86.653004,White House Farmers Market,N,-,Y,Y,Y,N
36.404902,-93.741728,White St. Saturday Market,Y,Y,Y,Y,N,N
35.055288,-90.008281,Whitehaven Kulliye Farmers Market,N,-,Y,Y,N,Y
36.947,-84.096509,Whitley County Farmers Market ,N,Y,Y,Y,N,N
36.741975,-84.159267,Whitley County Farmers Market (WCFM),N,Y,Y,Y,N,N
44.955321,-93.280032,Whittier Farmers Market,N,Y,Y,N,N,N
40.64738,-97.114886,Wilber Farmers Market,N,-,Y,Y,N,N
33.578343,-101.99615,Wild West Farmers Market,N,-,Y,Y,N,Y
36.159075,-81.1452,Wilkes County Farmers' Market,Y,Y,Y,Y,Y,N
40.445948,-79.890864,Wilkinsburg Thursday Open Market,N,N,Y,Y,N,N
37.269293,-76.706717,Williamsburg Farmers Market,N,Y,Y,Y,Y,N
37.674029,-82.277984,Williamson Farmers Market,N,N,Y,Y,Y,N
37.296867,-121.819306,Willow Glen Farmers' Market,Y,Y,Y,Y,Y,N
42.452024,-71.137946,Winchester Farmers Market,Y,Y,Y,Y,Y,N
40.1721,-84.977051,Winchester Farmers' Market,N,Y,Y,Y,N,N
34.801092,-86.526471,Winchester Road Farmers Market,Y,-,Y,Y,Y,N
34.739119,-111.908597,Windmill Park Farmers Market in Cornville,N,N,Y,Y,Y,N
32.957692,-95.289646,Winnsboro Farmers' Market,N,N,Y,Y,Y,Y
36.017239,-84.251024,Winter Farmers Market by Grow Oak Ridge,N,N,Y,N,Y,N
44.517943,-88.01125,Winter Farmers Market presented by Bellin Health,Y,Y,Y,Y,Y,N
42.850412,-106.329524,Winter Makers Market,N,N,Y,N,N,N
35.735392,-81.3258422,Winters Farmers Market at The Crossing at Hollar Mill,N,Y,Y,Y,Y,N
44.392924,-89.82674,Wisconsin Rapids Downtown Farmers Market,Y,-,Y,Y,N,N
36.9768742,-82.578257,Wise Farmers' Market,Y,-,Y,Y,N,N
35.555133,-82.598648,WNC Farmers Market,N,Y,Y,Y,Y,Y
37.727015,-83.542778,Wolfe County Farmers Market,Y,N,Y,Y,N,N
43.580593,-71.202747,Wolfeboro Area Farmers Market,N,Y,Y,Y,Y,N
33.5197029,-102.0163305,Wolfforth Farmers Market,Y,-,Y,Y,Y,N
38.149925,-84.682308,Woodford County Farmers Market,Y,N,Y,Y,Y,N
38.050275,-84.733856,Woodford County Farmers' Market,Y,Y,Y,Y,Y,N
42.040522,-74.117834,Woodstock Farm Festival,Y,Y,Y,Y,Y,N
34.100488,-84.52092,Woodstock Farm Fresh Market ,N,-,Y,Y,Y,Y
42.310266,-88.435654,Woodstock Farmers Market - Winter,Y,Y,Y,Y,Y,N
42.310266,-88.435654,Woodstock Farmers Market-Saturday Summer,N,Y,Y,Y,Y,Y
42.310266,-88.435654,Woodstock Farmers Market-Tuesday Summer,N,Y,Y,Y,Y,Y
36.4314963,-99.3957807,Woodward Farmers' Market Association,N,N,Y,Y,Y,N
39.138753,-86.559788,Woolery Farmers' Market,N,Y,Y,Y,Y,Y
42.007654,-71.504321,Woonsocket Farmers Market,Y,-,Y,Y,N,N
40.336871,-75.106815,Wrightstown Farmers Market,Y,Y,Y,Y,Y,Y
36.9486397,-81.0833677,Wytheville Farmers Market,N,-,Y,Y,Y,N
40.243417,-74.841627,Yardlet Farmers Market - Indoor Winter Market,N,Y,Y,Y,Y,N
40.240829,-74.839997,Yardley Farmers Market,N,-,Y,Y,Y,N
42.661345,-77.053889,Yates County Cooperative Farm and Craft Market (Penn Yan Market),Y,Y,Y,Y,Y,N
26.03026,-80.169243,Yellow Green Farmers Market,N,Y,Y,Y,Y,Y
40.177147,-85.495124,Yorktown Farmers Marketplace,N,-,Y,Y,Y,N
29.780472,-95.386342,Your Neighborhood Farmers Market-CityCentre,N,Y,Y,Y,Y,N
29.7413678,-95.7750405,Your Neighborhood Farmers Market-LaCenterra at Cinco Ranch,N,Y,Y,Y,Y,Y
29.9415214,-95.2539369,Your Neighborhood Farmers Market-Park Lakes,N,Y,Y,Y,Y,Y
29.9341141,-95.1773832,Your Neighborhood Farmers Market-Summerwood,N,Y,Y,Y,Y,Y
29.988144,-95.26831,Your Neighborhood Farmers Market-The Groves,N,-,Y,Y,Y,N
29.9223808,-95.6872981,Your Neighborhood Farmers Market-Towne Lake at Boardwalk,N,Y,Y,Y,Y,N
42.240285,-83.614751,Ypsilanti Farmers Market- Downtown,Y,Y,Y,Y,Y,N
41.7070195,-122.6401341,Yreka Community Certified Farmers Market,Y,N,Y,Y,N,N
35.821835,-78.314111,Zebulon Farm Fresh Market,N,N,Y,Y,Y,N
40.792698,-80.130181,Zelienople-Harmony Farmer's Market,Y,-,Y,Y,Y,N
