,FMID,x,y,WIC,SNAP,Fruits,Vegetables,Organic,Meat
2281,1021312.0,-75.170836,39.950039000000004,Y,N,Y,Y,-,Y
2282,,,,,,,,,
2283,1021302.0,-75.170843,39.950045,Y,N,Y,Y,Y,N
2284,,,,,,,,,
2285,1019419.0,-77.40373000000001,37.233787,N,Y,Y,Y,-,Y
2286,,,,,,,,,
2287,1019312.0,-107.608015,45.742235,N,Y,Y,Y,-,N
2288,,,,,,,,,
2289,1004073.0,-76.935311,38.962979,Y,Y,Y,Y,Y,Y
2290,,,,,,,,,
2291,1019418.0,-77.94793,34.234207,N,N,Y,Y,-,Y
2292,,,,,,,,,
2293,1018284.0,-81.67629029999999,30.316494300000002,Y,Y,Y,Y,N,Y
2294,,,,,,,,,
2295,1021409.0,-86.192041,39.806671,Y,N,Y,Y,-,N
2296,,,,,,,,,
2297,1000194.0,-87.8201027,41.827785600000006,N,N,Y,Y,N,Y
2298,,,,,,,,,
2299,1019259.0,-90.24665300000001,29.973156,Y,Y,Y,Y,-,Y
2300,,,,,,,,,
2301,1019927.0,-74.042798,40.744735999999996,Y,Y,Y,Y,-,Y
2302,,,,,,,,,
2303,1019635.0,-75.42808000000001,38.913062,Y,N,Y,Y,-,Y
2304,,,,,,,,,
2305,1019070.0,-85.373322,40.961979,N,N,N,Y,-,Y
2306,,,,,,,,,
2307,1019899.0,-96.300832,43.200223,N,N,Y,Y,-,N
2308,,,,,,,,,
2309,1020173.0,-89.08098000000001,42.262526,N,Y,Y,Y,-,N
2310,,,,,,,,,
2311,1019033.0,-85.05309399999999,33.997669,N,Y,Y,Y,Y,Y
2312,,,,,,,,,
2313,1012576.0,-77.1492295,39.0819115,Y,Y,Y,Y,N,Y
2314,,,,,,,,,
2315,1019048.0,-112.188004,47.818183000000005,N,N,Y,Y,-,N
2316,,,,,,,,,
2317,1011286.0,-93.551965,45.186933,N,N,N,Y,N,Y
2318,,,,,,,,,
2319,1019747.0,-93.066381,37.115153,N,N,Y,Y,-,Y
2320,,,,,,,,,
2321,1003969.0,-122.6905,42.1949,Y,Y,Y,Y,Y,Y
2322,,,,,,,,,
2323,1003970.0,-122.854244,42.336896,Y,Y,Y,Y,Y,Y
2324,,,,,,,,,
2325,1003971.0,-122.70042600000001,42.192172,Y,Y,Y,Y,Y,N
2326,,,,,,,,,
2327,1018637.0,-122.703949,38.349284000000004,Y,Y,Y,Y,Y,N
2328,,,,,,,,,
2329,1011778.0,-88.01617399999999,42.078232,N,N,Y,Y,N,Y
2330,,,,,,,,,
2331,1019479.0,-114.097574,47.5276,N,Y,Y,Y,-,N
2332,,,,,,,,,
2333,1018349.0,-73.5908479,40.6817846,Y,Y,Y,Y,Y,N
2334,,,,,,,,,
2335,1019973.0,-80.854493,35.262802,N,Y,Y,Y,N,N
2336,,,,,,,,,
2337,1010821.0,-95.300309,32.347947999999995,Y,Y,Y,Y,N,Y
2338,,,,,,,,,
2339,1019194.0,-71.130709,42.286072,Y,Y,N,N,N,Y
2340,,,,,,,,,
2341,1019791.0,-80.036108,40.533713,N,N,Y,Y,-,Y
2342,,,,,,,,,
2343,1021218.0,-120.466224,34.700679,Y,Y,Y,Y,N,N
2344,,,,,,,,,
2345,1005261.0,-158.032652,21.389120000000002,N,Y,Y,Y,N,N
2346,,,,,,,,,
2347,1019119.0,-77.518506,38.016661,N,Y,Y,Y,N,Y
2348,,,,,,,,,
2349,1021451.0,-117.10491499999999,34.206855,Y,N,Y,Y,Y,N
2350,,,,,,,,,
2351,1003915.0,-91.09924000000001,45.464998,Y,Y,Y,Y,-,Y
2352,,,,,,,,,
2353,1019620.0,-93.135468,35.280402,N,Y,Y,Y,Y,Y
2354,,,,,,,,,
2355,1018975.0,-92.635542,32.529214,N,Y,Y,Y,-,Y
2356,,,,,,,,,
2357,1019715.0,-78.886752,37.7874422,N,N,Y,Y,N,Y
2358,,,,,,,,,
2359,1019825.0,-82.994617,39.948137,N,N,Y,Y,-,Y
2360,,,,,,,,,
2361,1019734.0,-83.959772,40.127699,N,N,Y,Y,-,N
2362,,,,,,,,,
2363,1002062.0,-78.741263,42.164734,N,Y,Y,Y,N,Y
2364,,,,,,,,,
2365,1005214.0,-80.05860600000001,37.292997,N,Y,Y,Y,-,Y
2366,,,,,,,,,
2367,1003412.0,-70.894653,42.520665,Y,Y,Y,Y,Y,N
2368,,,,,,,,,
2369,1019211.0,-71.2372585,42.781773,N,Y,Y,Y,-,Y
2370,,,,,,,,,
2371,1004988.0,-83.78114599999999,42.165956,Y,Y,Y,Y,N,Y
2372,,,,,,,,,
2373,1004990.0,-83.785094,42.179728000000004,N,Y,N,Y,N,Y
2374,,,,,,,,,
2375,1002485.0,-122.648554,45.720387,Y,Y,Y,Y,Y,N
2376,,,,,,,,,
2377,1019428.0,-85.15267800000001,41.175641,N,N,Y,Y,Y,N
2378,,,,,,,,,
2379,1005262.0,-157.904131,21.346157,N,Y,Y,Y,N,N
2380,,,,,,,,,
2381,1009080.0,-122.4085979,37.7373447,Y,N,Y,Y,Y,N
2382,,,,,,,,,
2383,1018449.0,-70.774653,43.438711,Y,Y,Y,Y,N,Y
2384,,,,,,,,,
2385,1019913.0,-71.42853000000001,41.811066,N,Y,Y,Y,-,N
2386,,,,,,,,,
2387,1020185.0,-121.96793400000001,37.364613,Y,N,Y,Y,Y,Y
2388,,,,,,,,,
2389,1018625.0,-122.689399,38.434379,Y,Y,Y,Y,Y,Y
2390,,,,,,,,,
2391,1018315.0,-122.71359,38.4406777,N,Y,Y,Y,Y,Y
2392,,,,,,,,,
2393,1011160.0,-87.183559,30.603977,Y,N,Y,Y,-,N
2394,,,,,,,,,
2395,1007261.0,-85.621764,44.765173,Y,Y,Y,Y,Y,Y
2396,,,,,,,,,
2397,1008303.0,-92.004296,34.231049,Y,Y,Y,Y,N,N
2398,,,,,,,,,
2399,1012203.0,-74.131251,44.32463,Y,Y,Y,Y,-,Y
2400,,,,,,,,,
2401,1019323.0,-122.87534,38.992593,Y,Y,Y,Y,Y,N
2402,,,,,,,,,
2403,1007250.0,-73.94681800000001,42.080345,Y,Y,Y,Y,-,Y
2404,,,,,,,,,
2405,1019443.0,-71.586035,41.834131,Y,N,Y,Y,N,Y
2406,,,,,,,,,
2407,1012037.0,-74.39755699999999,40.650166999999996,Y,N,Y,Y,Y,Y
2408,,,,,,,,,
2409,1019627.0,-72.081503,41.698757,Y,N,Y,Y,-,Y
2410,,,,,,,,,
2411,1020088.0,-84.559554,38.211492,Y,N,Y,Y,Y,Y
2412,,,,,,,,,
2413,1019515.0,-77.75337900000001,43.022276,Y,N,Y,Y,N,Y
2414,,,,,,,,,
2415,1019445.0,-82.847372,39.924927000000004,Y,Y,Y,Y,-,N
2416,,,,,,,,,
2417,1018167.0,-71.00031259999999,43.0168516,N,Y,Y,Y,Y,Y
2418,,,,,,,,,
2419,1018172.0,-70.8601023,43.215561799999996,N,Y,Y,Y,Y,Y
2420,,,,,,,,,
2421,1019237.0,-96.159309,29.78029,N,N,Y,Y,-,Y
2422,,,,,,,,,
2423,1021233.0,-75.645391,35.854615,N,Y,Y,Y,Y,Y
2424,,,,,,,,,
2425,1018773.0,-93.255481,38.698011,N,Y,Y,Y,N,Y
2426,,,,,,,,,
2427,1019610.0,-80.244023,36.09598,N,N,Y,Y,-,Y
2428,,,,,,,,,
2429,1019442.0,-76.800314,42.909109,Y,Y,Y,Y,-,Y
2430,,,,,,,,,
2431,1019395.0,-94.34213299999999,34.042245,N,N,Y,Y,-,Y
2432,,,,,,,,,
2433,1010838.0,-78.38603499999999,33.975058000000004,N,N,Y,Y,-,N
2434,,,,,,,,,
2435,1019455.0,-88.612868,44.777707,Y,Y,Y,Y,N,Y
2436,,,,,,,,,
2437,1021429.0,-94.805322,39.017779,N,Y,Y,Y,-,N
2438,,,,,,,,,
2439,1001280.0,-95.338882,41.645926,Y,Y,Y,Y,-,N
2440,,,,,,,,,
2441,1019976.0,-85.780478,39.52422,Y,Y,Y,Y,-,Y
2442,,,,,,,,,
2443,1020103.0,-85.709198,37.988053,N,N,Y,Y,Y,Y
2444,,,,,,,,,
2445,1018988.0,-84.235026,39.819046,Y,Y,Y,Y,N,Y
2446,,,,,,,,,
2447,1019319.0,-122.349452,47.741553,Y,Y,Y,Y,Y,Y
2448,,,,,,,,,
2449,1012179.0,-87.898448,43.091905,N,Y,Y,Y,Y,Y
2450,,,,,,,,,
2451,1020004.0,-93.744962,32.514185999999995,N,Y,Y,Y,N,Y
2452,,,,,,,,,
2453,1021397.0,-94.541074,36.181621,Y,Y,N,Y,-,Y
2454,,,,,,,,,
2455,1018771.0,-108.27618500000001,32.774516999999996,Y,Y,Y,Y,N,Y
2456,,,,,,,,,
2457,1021219.0,-108.24248200000001,32.787733,Y,Y,Y,Y,N,Y
2458,,,,,,,,,
2459,1011044.0,-118.277386,34.090540999999995,Y,Y,Y,Y,Y,N
2460,,,,,,,,,
2461,1016822.0,-116.120504,47.536412,N,N,Y,Y,-,N
2462,,,,,,,,,
2463,1018601.0,-122.66860700000001,47.651931,N,N,Y,Y,Y,N
2464,,,,,,,,,
2465,1011811.0,-118.71809099999999,34.285295,Y,Y,Y,Y,Y,N
2466,,,,,,,,,
2467,1010560.0,-96.408445,42.490552,Y,N,Y,Y,Y,Y
2468,,,,,,,,,
2469,1003169.0,-135.326742,57.05151899999999,Y,Y,Y,Y,N,N
2470,,,,,,,,,
2471,1018814.0,-107.75093899999999,32.189126,N,N,Y,Y,N,N
2472,,,,,,,,,
2473,1019869.0,-80.050842,41.062533,N,N,Y,Y,-,Y
2474,,,,,,,,,
2475,1020163.0,-120.667181,35.247189,Y,N,Y,Y,-,Y
2476,,,,,,,,,
2477,1010014.0,-85.9461859,36.2233523,N,N,Y,Y,Y,Y
2478,,,,,,,,,
2479,1020022.0,-117.927099,33.694866999999995,Y,Y,Y,Y,Y,Y
2480,,,,,,,,,
2481,1019926.0,-77.062753,43.237102,N,Y,Y,Y,N,N
2482,,,,,,,,,
2483,1020159.0,-86.438462,36.970919,Y,Y,Y,Y,Y,Y
2484,,,,,,,,,
2485,1003836.0,-117.269204,32.987194,N,N,Y,Y,Y,Y
2486,,,,,,,,,
2487,1019829.0,-151.067584,60.49304,Y,Y,N,Y,Y,N
2488,,,,,,,,,
2489,1019671.0,-79.072141,40.022787,N,N,Y,Y,N,Y
2490,,,,,,,,,
2491,1020039.0,-71.125686,42.40098,Y,Y,Y,Y,-,N
2492,,,,,,,,,
2493,1020040.0,-71.087099,42.385778,Y,Y,Y,Y,-,N
2494,,,,,,,,,
2495,1011934.0,-71.091856,42.396251,Y,Y,Y,Y,Y,N
2496,,,,,,,,,
2497,1011935.0,-71.131331,42.407206,Y,Y,Y,Y,-,N
2498,,,,,,,,,
2499,1019803.0,-81.72001,30.403740000000003,N,Y,Y,Y,-,N
2500,,,,,,,,,
2501,1020067.0,-122.27193100000001,37.847765,Y,Y,Y,Y,Y,Y
2502,,,,,,,,,
2503,1019385.0,-85.91722299999999,35.193923,N,N,Y,Y,Y,Y
2504,,,,,,,,,
2505,1018138.0,-85.6394126,42.9464659,Y,Y,Y,Y,-,N
2506,,,,,,,,,
2507,1021214.0,-80.860801,35.209109999999995,N,Y,Y,Y,Y,Y
2508,,,,,,,,,
2509,1019599.0,-97.745633,30.631014,N,N,Y,Y,-,Y
2510,,,,,,,,,
2511,1002526.0,-78.13014220000001,36.7244013,N,N,Y,Y,Y,Y
2512,,,,,,,,,
2513,1019915.0,-71.49696,41.428191999999996,Y,N,Y,Y,-,N
2514,,,,,,,,,
2515,1019511.0,-83.65316899999999,42.461015,N,N,Y,Y,-,Y
2516,,,,,,,,,
2517,1010997.0,-80.291066,25.704072,N,Y,Y,Y,Y,Y
2518,,,,,,,,,
2519,1010445.0,-87.862688,42.9107287,Y,N,Y,Y,Y,Y
2520,,,,,,,,,
2521,1019091.0,-75.66686429999999,41.400350700000004,N,Y,Y,Y,Y,Y
2522,,,,,,,,,
2523,1018098.0,-94.865955,39.718654,N,Y,Y,Y,N,N
2524,,,,,,,,,
2525,1002063.0,-78.041832,42.211214,Y,Y,Y,Y,N,N
2526,,,,,,,,,
2527,1019979.0,-87.888847,42.697348,Y,N,Y,Y,-,N
2528,,,,,,,,,
2529,1021326.0,-105.09573,39.611903999999996,N,Y,Y,Y,Y,Y
2530,,,,,,,,,
2531,1005560.0,-80.772836,36.742228000000004,N,Y,Y,Y,-,N
2532,,,,,,,,,
2533,1019305.0,-83.130895,42.362216,Y,Y,Y,Y,N,N
2534,,,,,,,,,
2535,1018952.0,-104.831846,37.600390999999995,N,Y,Y,Y,-,N
2536,,,,,,,,,
2537,1019173.0,-86.24754200000001,39.793698,Y,N,Y,Y,Y,Y
2538,,,,,,,,,
2539,1019784.0,-77.495899,38.219747,N,Y,Y,Y,-,Y
2540,,,,,,,,,
2541,1019452.0,-77.563047,38.29038,N,Y,Y,Y,N,Y
2542,,,,,,,,,
2543,1019782.0,-77.559528,38.289909,N,Y,Y,Y,-,Y
2544,,,,,,,,,
2545,1021394.0,-94.11845,36.18745,Y,Y,Y,Y,N,N
2546,,,,,,,,,
2547,1003588.0,-89.95209799999999,34.316885,N,Y,Y,Y,-,N
2548,,,,,,,,,
2549,1018312.0,-122.75448529999998,45.590109600000005,Y,Y,Y,Y,Y,Y
2550,,,,,,,,,
2551,1020042.0,-84.60826899999999,43.410742,Y,Y,Y,Y,N,Y
2552,,,,,,,,,
2553,1019628.0,-116.586445,47.318286,N,N,Y,Y,-,N
2554,,,,,,,,,
2555,1020176.0,-85.646194,38.251785,N,N,Y,Y,Y,Y
2556,,,,,,,,,
2557,1019675.0,-76.225202,38.785160999999995,Y,Y,Y,Y,Y,Y
2558,,,,,,,,,
2559,1007810.0,-93.2429,44.6451,N,N,,,-,
2560,,,,,,,,,
2561,1012278.0,-82.633652,27.769964,N,Y,Y,Y,Y,Y
2562,,,,,,,,,
2563,1012766.0,-72.304724,41.953553,Y,N,Y,Y,N,Y
2564,,,,,,,,,
2565,1018211.0,-80.197218,35.366184000000004,Y,Y,Y,Y,N,Y
2566,,,,,,,,,
2567,1012100.0,-72.581067,42.108668,Y,Y,Y,Y,-,Y
2568,,,,,,,,,
2569,1018918.0,-77.47756899999999,40.050647,Y,N,Y,Y,Y,Y
2570,,,,,,,,,
2571,1021333.0,-91.358368,37.967138,N,Y,Y,Y,-,N
2572,,,,,,,,,
2573,1021334.0,-91.359291,37.966076,N,Y,Y,Y,-,N
2574,,,,,,,,,
2575,1010057.0,-86.416062,35.852209,N,N,Y,Y,Y,Y
2576,,,,,,,,,
2577,1019526.0,-81.452156,41.168794,N,Y,Y,Y,-,Y
2578,,,,,,,,,
2579,1018451.0,-72.71200400000001,44.473531,N,N,Y,Y,Y,Y
2580,,,,,,,,,
2581,1012116.0,-76.58198900000001,36.737572,N,N,Y,Y,-,Y
2582,,,,,,,,,
2583,1019545.0,-81.54231800000001,41.058965,Y,Y,Y,Y,Y,N
2584,,,,,,,,,
2585,1019036.0,-80.373,33.9324793,Y,N,Y,Y,Y,Y
2586,,,,,,,,,
2587,1019112.0,-104.98187800000001,40.529078000000005,N,N,Y,Y,-,Y
2588,,,,,,,,,
2589,1007271.0,-106.55743700000001,31.791358000000002,Y,N,Y,Y,Y,Y
2590,,,,,,,,,
2591,1020186.0,-122.026323,37.385784,Y,Y,Y,Y,Y,Y
2592,,,,,,,,,
2593,1021432.0,-111.1103,33.285146000000005,N,N,Y,Y,-,N
2594,,,,,,,,,
2595,1009707.0,-78.97436409999999,33.606961600000005,Y,Y,Y,Y,-,Y
2596,,,,,,,,,
2597,1008173.0,-82.024341,26.608161,N,Y,Y,Y,-,Y
2598,,,,,,,,,
2599,1020149.0,-120.17166499999999,41.527832000000004,Y,Y,Y,Y,N,Y
2600,,,,,,,,,
2601,1019481.0,-88.557375,44.311141,Y,Y,N,N,Y,N
2602,,,,,,,,,
2603,1002765.0,-85.647075,44.980185999999996,Y,N,Y,Y,Y,Y
2604,,,,,,,,,
2605,1019981.0,-84.063354,34.05617,N,N,Y,Y,-,Y
2606,,,,,,,,,
2607,1021313.0,-75.348771,39.901671,Y,N,Y,Y,N,Y
2608,,,,,,,,,
2609,1018923.0,-82.560612,27.999259000000002,N,Y,Y,Y,Y,N
2610,,,,,,,,,
2611,1019015.0,-120.14113,39.169938,Y,N,Y,Y,Y,Y
2612,,,,,,,,,
2613,1020036.0,-119.755381,39.416292,N,Y,Y,Y,Y,N
2614,,,,,,,,,
2615,1018476.0,-105.57453899999999,36.407207,Y,Y,Y,Y,-,Y
2616,,,,,,,,,
2617,1020073.0,-85.344893,38.03192,N,N,Y,Y,-,Y
2618,,,,,,,,,
2619,1011738.0,-82.4000115,34.8485031,Y,Y,Y,Y,Y,Y
2620,,,,,,,,,
2621,1019138.0,-72.023787,42.815213,N,Y,Y,Y,-,N
2622,,,,,,,,,
2623,1003982.0,-107.81308600000001,37.936842999999996,Y,Y,Y,Y,Y,Y
2624,,,,,,,,,
2625,1020147.0,-122.259736,37.839774,Y,Y,Y,Y,Y,Y
2626,,,,,,,,,
2627,1019075.0,-82.394125,28.050964,N,Y,Y,Y,N,Y
2628,,,,,,,,,
2629,1021370.0,-122.855397,46.856294,Y,Y,Y,Y,-,Y
2630,,,,,,,,,
2631,1018994.0,-85.8654557,42.8677383,Y,Y,Y,Y,-,Y
2632,,,,,,,,,
2633,1010998.0,-87.37607,39.464145,Y,N,Y,Y,Y,Y
2634,,,,,,,,,
2635,1000710.0,-97.80668299999999,30.469036,Y,Y,Y,Y,Y,Y
2636,,,,,,,,,
2637,1021216.0,-97.707309,30.296761,Y,Y,Y,Y,Y,Y
2638,,,,,,,,,
2639,1018279.0,-85.687996,42.201444,Y,Y,Y,Y,Y,Y
2640,,,,,,,,,
2641,1021235.0,-83.18569000000001,35.301188,N,N,Y,Y,-,Y
2642,,,,,,,,,
2643,1021204.0,-78.44555600000001,38.126837,N,N,Y,Y,-,N
2644,,,,,,,,,
2645,1012690.0,-89.38516,40.154182,Y,Y,Y,Y,Y,Y
2646,,,,,,,,,
2647,1020049.0,-80.361114,33.919521,N,N,Y,Y,-,Y
2648,,,,,,,,,
2649,1019047.0,-70.391653,43.514488,N,N,Y,Y,-,N
2650,,,,,,,,,
2651,1019933.0,-75.219388,38.325383,Y,N,Y,Y,Y,N
2652,,,,,,,,,
2653,1021203.0,-118.142518,34.69773,N,N,Y,Y,-,N
2654,,,,,,,,,
2655,1019596.0,-76.913335,38.887555,Y,Y,Y,Y,-,N
2656,,,,,,,,,
2657,1018959.0,-87.361048,36.528219,N,Y,Y,Y,Y,Y
2658,,,,,,,,,
2659,1021254.0,-79.828293,36.069019,N,Y,Y,Y,Y,Y
2660,,,,,,,,,
2661,1019181.0,-74.059815,41.442234,N,N,Y,Y,Y,Y
2662,,,,,,,,,
2663,1019303.0,-106.926949,37.852344,N,N,Y,Y,Y,Y
2664,,,,,,,,,
2665,1019544.0,-85.508543,38.286927,N,N,Y,Y,N,Y
2666,,,,,,,,,
2667,1019775.0,-84.563916,39.334042,N,N,Y,Y,N,N
2668,,,,,,,,,
2669,1019931.0,-107.569106,32.920178,N,N,Y,Y,-,N
2670,,,,,,,,,
2671,1019948.0,-71.31280500000001,42.641166,N,Y,Y,Y,Y,Y
2672,,,,,,,,,
2673,1019166.0,-76.947513,38.985968,N,Y,Y,Y,N,Y
2674,,,,,,,,,
2675,1019626.0,-72.101949,41.487852600000004,Y,N,Y,Y,N,Y
2676,,,,,,,,,
2677,1019751.0,-74.813622,40.914599,N,N,Y,Y,-,Y
2678,,,,,,,,,
2679,1021304.0,-75.16317099999999,39.929934,Y,N,Y,Y,-,N
2680,,,,,,,,,
2681,1019697.0,-84.426967,33.773326000000004,N,Y,Y,Y,Y,N
2682,,,,,,,,,
2683,1019700.0,-84.46008,33.638149,N,Y,Y,Y,Y,N
2684,,,,,,,,,
2685,1019699.0,-84.390574,33.755202000000004,N,Y,Y,Y,Y,N
2686,,,,,,,,,
2687,1019698.0,-84.476405,33.764764,N,Y,Y,Y,Y,N
2688,,,,,,,,,
2689,1019696.0,-84.416667,33.728652000000004,N,Y,Y,Y,-,N
2690,,,,,,,,,
2691,1021276.0,-95.19455699999999,29.975941,N,N,Y,Y,Y,Y
2692,,,,,,,,,
2693,1012357.0,-82.842837,27.84788,N,N,Y,Y,-,N
2694,,,,,,,,,
2695,1019001.0,-80.46576400000001,39.037553,Y,N,Y,Y,N,Y
2696,,,,,,,,,
2697,1019504.0,-74.770016,40.784492,N,N,Y,Y,-,N
2698,,,,,,,,,
2699,1019966.0,-79.04880899999999,37.583162,N,Y,Y,Y,-,Y
2700,,,,,,,,,
2701,1018422.0,-88.960382,43.845375,N,N,Y,Y,Y,Y
2702,,,,,,,,,
2703,1016917.0,-132.95591299999998,56.811930000000004,N,N,N,Y,N,N
2704,,,,,,,,,
2705,1019928.0,-86.66686800000001,33.40644,N,Y,Y,Y,N,Y
2706,,,,,,,,,
2707,1011497.0,-76.730703,39.793503,N,N,Y,Y,-,Y
2708,,,,,,,,,
2709,1019517.0,-73.207774,41.332209999999996,Y,N,Y,Y,-,N
2710,,,,,,,,,
2711,1002101.0,-72.3033449,42.590734000000005,Y,Y,Y,Y,N,Y
2712,,,,,,,,,
2713,1019739.0,-104.992071,39.961115,N,N,Y,Y,-,Y
2714,,,,,,,,,
2715,1019826.0,-122.426975,45.499582000000004,Y,Y,Y,Y,N,Y
2716,,,,,,,,,
2717,1019975.0,-86.49105300000001,39.164192,N,Y,Y,Y,-,Y
2718,,,,,,,,,
2719,1018628.0,-122.630899,38.252337,Y,Y,Y,Y,Y,Y
2720,,,,,,,,,
2721,1018624.0,-122.48205300000001,38.31433,Y,Y,Y,Y,Y,Y
2722,,,,,,,,,
2723,1000278.0,-90.31353,42.404443,N,N,Y,Y,N,N
2724,,,,,,,,,
2725,1020015.0,-74.23468299999999,40.882225,N,Y,Y,Y,Y,N
2726,,,,,,,,,
2727,1010798.0,-119.827646,39.514749,N,Y,Y,Y,Y,N
2728,,,,,,,,,
2729,1012799.0,-72.821619,43.228259,N,N,Y,Y,Y,Y
2730,,,,,,,,,
2731,1008826.0,-121.7737712,38.679231099999996,Y,Y,Y,Y,Y,Y
2732,,,,,,,,,
2733,1008827.0,-121.79304499999999,38.663686,Y,Y,Y,Y,Y,N
2734,,,,,,,,,
2735,1019228.0,-96.184263,48.118840999999996,N,N,Y,Y,-,N
2736,,,,,,,,,
2737,1017961.0,-122.53450500000001,38.001228999999995,Y,Y,Y,Y,Y,Y
2738,,,,,,,,,
2739,1009802.0,-122.77214199999999,45.429956,N,Y,Y,Y,N,Y
2740,,,,,,,,,
2741,1004291.0,-79.701993,41.636277,Y,N,Y,Y,-,Y
2742,,,,,,,,,
2743,1021365.0,-71.15004499999999,41.622867,N,N,Y,Y,Y,N
2744,,,,,,,,,
2745,1021447.0,-94.232501,36.175764,N,N,Y,Y,Y,N
2746,,,,,,,,,
2747,1019963.0,-104.184071,42.064541,N,N,Y,Y,N,N
2748,,,,,,,,,
2749,1019860.0,-88.008346,43.048823999999996,Y,Y,Y,Y,Y,Y
2750,,,,,,,,,
2751,1019393.0,-80.7362,36.766222,N,N,Y,Y,-,N
2752,,,,,,,,,
2753,1019213.0,-85.57305500000001,33.1234,N,Y,Y,Y,N,N
2754,,,,,,,,,
2755,1006324.0,-72.71171700000001,43.084255999999996,Y,Y,Y,Y,-,Y
2756,,,,,,,,,
2757,1019638.0,-78.704999,41.201813,N,N,Y,Y,-,Y
2758,,,,,,,,,
2759,1021343.0,-81.690301,41.479328,N,Y,Y,Y,-,N
2760,,,,,,,,,
2761,1018933.0,-115.587957,47.832429,N,Y,Y,Y,-,N
2762,,,,,,,,,
2763,1020002.0,-73.691288,42.732715,Y,Y,Y,Y,Y,Y
2764,,,,,,,,,
2765,1019632.0,-86.57513,34.859086,Y,N,Y,Y,-,Y
2766,,,,,,,,,
2767,1018397.0,-86.537883,39.167687,Y,Y,Y,Y,Y,Y
2768,,,,,,,,,
2769,1019324.0,-122.91373999999999,39.043566,Y,Y,Y,Y,Y,N
2770,,,,,,,,,
2771,1018283.0,-88.704327,34.253733000000004,N,N,Y,Y,N,N
2772,,,,,,,,,
2773,1019349.0,-87.562834,33.216479,Y,Y,Y,Y,Y,Y
2774,,,,,,,,,
2775,1012573.0,-112.33373,45.542747,Y,Y,Y,Y,-,Y
2776,,,,,,,,,
2777,1005493.0,-89.697172,41.787255,N,N,Y,Y,-,Y
2778,,,,,,,,,
2779,1006169.0,-87.56939200000001,44.150114,Y,N,Y,Y,-,N
2780,,,,,,,,,
2781,1018968.0,-81.614994,34.716023,Y,Y,Y,Y,-,Y
2782,,,,,,,,,
2783,1019215.0,-83.95066899999999,34.886298,N,N,Y,Y,Y,Y
2784,,,,,,,,,
2785,1019925.0,-83.8228,36.237614,N,Y,Y,Y,N,Y
2786,,,,,,,,,
2787,1010158.0,-69.274562,44.211498,Y,Y,Y,Y,Y,Y
2788,,,,,,,,,
2789,1019540.0,-71.094533,42.379761,N,Y,Y,Y,Y,Y
2790,,,,,,,,,
2791,1018634.0,-82.39551999999999,29.625490000000003,Y,Y,Y,Y,Y,Y
2792,,,,,,,,,
2793,1021305.0,-75.19488299999999,39.953276,Y,N,Y,Y,N,N
2794,,,,,,,,,
2795,1019764.0,-83.066903,40.013849,Y,Y,Y,Y,Y,Y
2796,,,,,,,,,
2797,1001886.0,-77.373338,35.611005,N,N,Y,Y,-,Y
2798,,,,,,,,,
2799,1019105.0,-82.16380579999999,34.1903885,Y,Y,Y,Y,Y,Y
2800,,,,,,,,,
2801,1019448.0,-82.932051,40.12757,Y,N,Y,Y,N,Y
2802,,,,,,,,,
2803,1019342.0,-95.43110300000001,29.741093,N,Y,Y,Y,Y,Y
2804,,,,,,,,,
2805,1018852.0,-91.873662,42.223981,Y,N,Y,Y,-,N
2806,,,,,,,,,
2807,1019498.0,-77.35446999999999,39.331635999999996,N,N,Y,Y,-,Y
2808,,,,,,,,,
2809,1005631.0,-77.028494,38.887743,N,N,Y,Y,N,Y
2810,,,,,,,,,
2811,1001999.0,-75.225983,43.096382,Y,Y,Y,Y,N,N
2812,,,,,,,,,
2813,1018535.0,-78.42440129999999,36.3378971,N,Y,Y,Y,Y,Y
2814,,,,,,,,,
2815,1019692.0,-81.771054,26.246337,N,N,Y,Y,Y,N
2816,,,,,,,,,
2817,1012325.0,-122.46075800000001,47.447921,Y,Y,Y,Y,Y,Y
2818,,,,,,,,,
2819,1018597.0,-96.93415,42.779219,N,Y,Y,Y,Y,Y
2820,,,,,,,,,
2821,1018598.0,-96.9346099,42.7851033,N,Y,Y,Y,Y,Y
2822,,,,,,,,,
2823,1019078.0,-72.980071,43.605826,Y,Y,Y,Y,Y,Y
2824,,,,,,,,,
2825,1019080.0,-72.98559200000001,43.607915999999996,N,Y,Y,Y,-,Y
2826,,,,,,,,,
2827,1019182.0,-94.340102,37.843771999999994,N,Y,Y,Y,N,Y
2828,,,,,,,,,
2829,1019952.0,-87.962265,42.241619,N,N,Y,Y,-,Y
2830,,,,,,,,,
2831,1012247.0,-85.528345,42.126553,Y,Y,N,N,N,Y
2832,,,,,,,,,
2833,1019513.0,-97.000968,28.821562,N,N,Y,Y,N,Y
2834,,,,,,,,,
2835,1012297.0,-81.654595,41.455724,N,Y,Y,Y,-,N
2836,,,,,,,,,
2837,1018155.0,-85.670007,41.843957,N,N,Y,Y,N,N
2838,,,,,,,,,
2839,1019645.0,-87.998186,41.675519,N,N,Y,Y,-,Y
2840,,,,,,,,,
2841,1019156.0,-87.756755,42.026029,N,Y,Y,Y,N,Y
2842,,,,,,,,,
2843,1006342.0,-87.531359,38.680609999999994,Y,N,Y,Y,N,Y
